koaid                    , instrume, filehand                                          , targname     , rgratnam, rcwave      , rgrangle , rnasnam, ifunam , binning, ampmode, elaptime , ra       , dec      , raoff, decoff, utdatetime                , progid, progpi   , propint, filesize_mb, std_name  , sep_fov              , in_fov, name_ok
KR.20241226.38547.85.fits, KCWI    , /KCWI/2024/20241226/lev0/KR.20241226.38547.85.fits, g191b2b      , RH2     , 6999.9873   , 106.82272, Open   , Large  , "2,2"  , L2U2   , 240.00024,  76.37767, 52.83103 , 0.0  , 0.0   , 2024-12-26 10:42:27.850000, K412  , McGurk   ,      18,      9.4378, g191b2b   ,  0.04255009054269446 , True  , True
KR.20241226.38832.43.fits, KCWI    , /KCWI/2024/20241226/lev0/KR.20241226.38832.43.fits, g191b2b      , RH2     , 6999.9873   , 106.82272, Open   , Large  , "2,2"  , L2U2   , 240.00024,  76.37767, 52.83103 , 0.0  , 0.0   , 2024-12-26 10:47:12.430000, K412  , McGurk   ,      18,      9.4378, g191b2b   ,  0.04255009054269446 , True  , True
KR.20241226.39115.99.fits, KCWI    , /KCWI/2024/20241226/lev0/KR.20241226.39115.99.fits, g191b2b      , RH2     , 6999.9873   , 106.82272, Open   , Large  , "2,2"  , L2U2   , 240.00024,  76.37767, 52.83103 , 0.0  , 0.0   , 2024-12-26 10:51:55.990000, K412  , McGurk   ,      18,      9.4378, g191b2b   ,  0.04255009054269446 , True  , True
KR.20241228.35053.95.fits, KCWI    , /KCWI/2024/20241228/lev0/KR.20241228.35053.95.fits, hd031128     , RH1     , 6579.98633  , 100.32337, Open   , Large  , "2,2"  , L2U2   ,  10.00001,  73.04242, -27.06433, 0.0  , 0.0   , 2024-12-28 09:44:13.950000, H328  , Gao      ,      18,      9.4378, hd031128  ,  0.06032322253623955 , True  , True
KR.20241228.35200.85.fits, KCWI    , /KCWI/2024/20241228/lev0/KR.20241228.35200.85.fits, hd031128     , RH1     , 6579.98633  , 100.32337, Open   , Large  , "2,2"  , L2U2   ,  20.00002,  73.04242, -27.06433, 0.0  , 0.0   , 2024-12-28 09:46:40.850000, H328  , Gao      ,      18,      9.4378, hd031128  ,  0.06032322253623955 , True  , True
KR.20241228.35286.53.fits, KCWI    , /KCWI/2024/20241228/lev0/KR.20241228.35286.53.fits, hd031128     , RH1     , 6579.98633  , 100.32337, Open   , Large  , "2,2"  , L2U2   ,  20.00002,  73.04242, -27.06433, 0.0  , 0.0   , 2024-12-28 09:48:06.530000, H328  , Gao      ,      18,      9.4378, hd031128  ,  0.06032322253623955 , True  , True
KR.20241228.35430.35.fits, KCWI    , /KCWI/2024/20241228/lev0/KR.20241228.35430.35.fits, hd031128     , RH1     , 6059.98975  , 105.75298, Open   , Large  , "2,2"  , L2U2   ,  20.00002,  73.04242, -27.06433, 0.0  , 0.0   , 2024-12-28 09:50:30.350000, H328  , Gao      ,      18,      9.4378, hd031128  ,  0.06032322253623955 , True  , True
KR.20241228.35494.61.fits, KCWI    , /KCWI/2024/20241228/lev0/KR.20241228.35494.61.fits, hd031128     , RH1     , 6059.99414  , 105.75298, Open   , Large  , "2,2"  , L2U2   ,  20.00002,  73.04242, -27.06433, 0.0  , 0.0   , 2024-12-28 09:51:34.610000, H328  , Gao      ,      18,      9.4378, hd031128  ,  0.06032322253623955 , True  , True
KR.20241229.16895.19.fits, KCWI    , /KCWI/2024/20241229/lev0/KR.20241229.16895.19.fits, feige110     , RH4     , 9949.98047  , 103.72512, Open   , Large  , "2,2"  , L2U2   ,  50.00005, 349.99329, -5.1655  , 0.0  , 0.0   , 2024-12-29 04:41:35.190000, U204  , Jones    ,      18,      9.4378, feige110  ,  0.005975632529793093, True  , True
KR.20241229.17069.61.fits, KCWI    , /KCWI/2024/20241229/lev0/KR.20241229.17069.61.fits, feige110     , RH4     , 9949.98047  , 103.72512, Open   , Large  , "2,2"  , L2U2   , 120.00012, 349.99329, -5.1655  , 0.0  , 0.0   , 2024-12-29 04:44:29.610000, U204  , Jones    ,      18,      9.4378, feige110  ,  0.005975632529793093, True  , True
KR.20241229.17373.58.fits, KCWI    , /KCWI/2024/20241229/lev0/KR.20241229.17373.58.fits, feige110     , RH4     , 9949.98047  , 103.72512, Open   , Large  , "2,2"  , L2U2   , 240.00024, 349.99329, -5.1655  , 0.0  , 0.0   , 2024-12-29 04:49:33.580000, U204  , Jones    ,      18,      9.4378, feige110  ,  0.005975632529793093, True  , True
KR.20241229.17698.96.fits, KCWI    , /KCWI/2024/20241229/lev0/KR.20241229.17698.96.fits, feige110     , RL      , 7249.9834   , 139.77159, Open   , Medium , "2,2"  , L2U2   ,  60.00006, 349.99329, -5.1655  , 0.0  , 0.0   , 2024-12-29 04:54:58.960000, U204  , Jones    ,      18,      9.4378, feige110  ,  0.005975632529793093, True  , True
KR.20241229.17803.00.fits, KCWI    , /KCWI/2024/20241229/lev0/KR.20241229.17803.00.fits, feige110     , RL      , 7249.9834   , 139.77159, Open   , Medium , "2,2"  , L2U2   ,  45.00005, 349.99329, -5.1655  , 0.0  , 0.0   , 2024-12-29 04:56:43       , U204  , Jones    ,      18,      9.4378, feige110  ,  0.005975632529793093, True  , True
KR.20241229.17901.94.fits, KCWI    , /KCWI/2024/20241229/lev0/KR.20241229.17901.94.fits, feige110     , RL      , 7249.9834   , 139.77159, Open   , Medium , "2,2"  , L2U2   ,  45.00005, 349.99329, -5.1655  , 0.0  , 0.0   , 2024-12-29 04:58:21.940000, U204  , Jones    ,      18,      9.4378, feige110  ,  0.005975632529793093, True  , True
KR.20241229.18207.94.fits, KCWI    , /KCWI/2024/20241229/lev0/KR.20241229.18207.94.fits, feige110     , RL      , 7999.94678  , 138.7222 , Open   , Medium , "2,2"  , L2U2   ,  45.00005, 349.99329, -5.1655  , 0.0  , 0.0   , 2024-12-29 05:03:27.940000, U204  , Jones    ,      18,      9.4378, feige110  ,  0.005975632529793093, True  , True
KR.20241229.18306.88.fits, KCWI    , /KCWI/2024/20241229/lev0/KR.20241229.18306.88.fits, feige110     , RL      , 7999.94678  , 138.7222 , Open   , Medium , "2,2"  , L2U2   ,  45.00005, 349.99329, -5.1655  , 0.0  , 0.0   , 2024-12-29 05:05:06.880000, U204  , Jones    ,      18,      9.4378, feige110  ,  0.005975632529793093, True  , True
KR.20241229.18404.80.fits, KCWI    , /KCWI/2024/20241229/lev0/KR.20241229.18404.80.fits, feige110     , RL      , 7999.94678  , 138.7222 , Open   , Medium , "2,2"  , L2U2   ,  45.00005, 349.99329, -5.1655  , 0.0  , 0.0   , 2024-12-29 05:06:44.800000, U204  , Jones    ,      18,      9.4378, feige110  ,  0.005975632529793093, True  , True
KR.20241229.57359.86.fits, KCWI    , /KCWI/2024/20241229/lev0/KR.20241229.57359.86.fits, feige34      , RH4     , 9949.98047  , 103.72512, Open   , Large  , "2,2"  , L2U2   , 180.00018, 159.90296, 43.10281 , 0.0  , 0.0   , 2024-12-29 15:55:59.860000, U204  , Jones    ,      18,      9.4378, feige34   ,  0.01658888694004281 , True  , True
KR.20241229.57596.50.fits, KCWI    , /KCWI/2024/20241229/lev0/KR.20241229.57596.50.fits, feige34      , RH4     , 9949.98047  , 103.72512, Open   , Large  , "2,2"  , L2U2   , 180.00018, 159.90296, 43.10281 , 0.0  , 0.0   , 2024-12-29 15:59:56.500000, U204  , Jones    ,      18,      9.4378, feige34   ,  0.01658888694004281 , True  , True
KR.20241229.57802.54.fits, KCWI    , /KCWI/2024/20241229/lev0/KR.20241229.57802.54.fits, feige34      , RL      , 7999.94678  , 138.7222 , Open   , Medium , "2,2"  , L2U2   ,  30.00003, 159.90296, 43.10281 , 0.0  , 0.0   , 2024-12-29 16:03:22.540000, U204  , Jones    ,      18,      9.4378, feige34   ,  0.01658888694004281 , True  , True
KR.20241229.57885.16.fits, KCWI    , /KCWI/2024/20241229/lev0/KR.20241229.57885.16.fits, feige34      , RL      , 7999.94678  , 138.7222 , Open   , Medium , "2,2"  , L2U2   ,  30.00003, 159.90296, 43.10281 , 0.0  , 0.0   , 2024-12-29 16:04:45.160000, U204  , Jones    ,      18,      9.4378, feige34   ,  0.01658888694004281 , True  , True
KR.20241229.58158.52.fits, KCWI    , /KCWI/2024/20241229/lev0/KR.20241229.58158.52.fits, feige34      , RL      , 7249.9834   , 139.77159, Open   , Medium , "2,2"  , L2U2   ,  30.00003, 159.90296, 43.10281 , 0.0  , 0.0   , 2024-12-29 16:09:18.520000, U204  , Jones    ,      18,      9.4378, feige34   ,  0.01658888694004281 , True  , True
KR.20241229.58254.40.fits, KCWI    , /KCWI/2024/20241229/lev0/KR.20241229.58254.40.fits, feige34      , RL      , 7249.9834   , 139.77159, Open   , Medium , "2,2"  , L2U2   ,  30.00003, 159.90296, 43.10281 , 0.0  , 0.0   , 2024-12-29 16:10:54.400000, U204  , Jones    ,      18,      9.4378, feige34   ,  0.01658888694004281 , True  , True
KR.20250101.17516.15.fits, KCWI    , /KCWI/2025/20250101/lev0/KR.20250101.17516.15.fits, BD+28d4211   , RL      , 7099.8877   , 139.98114, Open   , FPCam  , "2,2"  , L2U2   ,  12.00001, 327.79612, 28.86439 , 0.0  , 0.0   , 2025-01-01 04:51:56.150000, C391  , Qin      ,      18,      9.4378, bd28d4211 ,  0.016263341883482225, True  , True
KR.20250101.17717.90.fits, KCWI    , /KCWI/2025/20250101/lev0/KR.20250101.17717.90.fits, BD+28d4211   , RL      , 7099.8877   , 139.98114, Open   , Large  , "2,2"  , L2U2   ,  12.00001, 327.79612, 28.86439 , 0.0  , 0.0   , 2025-01-01 04:55:17.090000, C391  , Qin      ,      18,      9.4378, bd28d4211 ,  0.016263341883482225, True  , True
KR.20250101.17844.59.fits, KCWI    , /KCWI/2025/20250101/lev0/KR.20250101.17844.59.fits, BD+28d4211   , RL      , 7099.8877   , 139.98114, Open   , Large  , "2,2"  , L2U2   ,  24.00002, 327.79612, 28.86439 , 0.0  , 0.0   , 2025-01-01 04:57:24.590000, C391  , Qin      ,      18,      9.4378, bd28d4211 ,  0.016263341883482225, True  , True
KR.20250101.17912.93.fits, KCWI    , /KCWI/2025/20250101/lev0/KR.20250101.17912.93.fits, BD+28d4211   , RL      , 7099.8877   , 139.98114, Open   , Large  , "2,2"  , L2U2   ,  24.00002, 327.79612, 28.86439 , 0.0  , 0.0   , 2025-01-01 04:58:32.930000, C391  , Qin      ,      18,      9.4378, bd28d4211 ,  0.016263341883482225, True  , True
KR.20250101.17981.27.fits, KCWI    , /KCWI/2025/20250101/lev0/KR.20250101.17981.27.fits, BD+28d4211   , RL      , 7099.8877   , 139.98114, Open   , Large  , "2,2"  , L2U2   ,  24.00002, 327.79612, 28.86439 , 0.0  , 0.0   , 2025-01-01 04:59:41.270000, C391  , Qin      ,      18,      9.4378, bd28d4211 ,  0.016263341883482225, True  , True
KR.20250101.32452.80.fits, KCWI    , /KCWI/2025/20250101/lev0/KR.20250101.32452.80.fits, G191-B2B     , RL      , 7099.8877   , 139.98114, Open   , Medium , "2,2"  , L2U2   ,  30.00003,  76.37758, 52.83167 , 0.0  , 0.0   , 2025-01-01 09:00:52.080000, C391  , Qin      ,      18,      9.4378, g191b2b   ,  0.014020025852305171, True  , True
KR.20250101.32526.54.fits, KCWI    , /KCWI/2025/20250101/lev0/KR.20250101.32526.54.fits, G191-B2B     , RL      , 7099.8877   , 139.98114, Open   , Medium , "2,2"  , L2U2   ,  30.00003,  76.37758, 52.83167 , 0.0  , 0.0   , 2025-01-01 09:02:06.540000, C391  , Qin      ,      18,      9.4378, g191b2b   ,  0.014020025852305171, True  , True
KR.20250101.32599.98.fits, KCWI    , /KCWI/2025/20250101/lev0/KR.20250101.32599.98.fits, G191-B2B     , RL      , 7099.8877   , 139.98114, Open   , Medium , "2,2"  , L2U2   ,  30.00003,  76.37758, 52.83167 , 0.0  , 0.0   , 2025-01-01 09:03:19.980000, C391  , Qin      ,      18,      9.4378, g191b2b   ,  0.014020025852305171, True  , True
KR.20250102.35393.56.fits, KCWI    , /KCWI/2025/20250102/lev0/KR.20250102.35393.56.fits, hd37725      , RL      , 7149.89209  , 139.9113 , Open   , Small  , "1,1"  , L2U2   , 100.0001 ,  85.47667, 29.29728 , 0.0  , 0.0   , 2025-01-02 09:49:53.560000, U099  , Treu     ,      18,     35.5219, hd37725   ,  0.07540139903106347 , True  , True
KR.20250102.35812.79.fits, KCWI    , /KCWI/2025/20250102/lev0/KR.20250102.35812.79.fits, hd37725      , RL      , 7149.89209  , 139.9113 , Open   , Small  , "1,1"  , L2U2   , 200.0002 ,  85.47667, 29.29728 , 0.0  , 0.0   , 2025-01-02 09:56:52.790000, U099  , Treu     ,      18,     35.5219, hd37725   ,  0.07540139903106347 , True  , True
KR.20250102.36114.71.fits, KCWI    , /KCWI/2025/20250102/lev0/KR.20250102.36114.71.fits, hd37725      , RL      , 7149.89209  , 139.9113 , Open   , Small  , "1,1"  , L2U2   , 200.0002 ,  85.47667, 29.29728 , 0.0  , 0.0   , 2025-01-02 10:01:54.710000, U099  , Treu     ,      18,     35.5219, hd37725   ,  0.07540139903106347 , True  , True
KR.20250102.36415.62.fits, KCWI    , /KCWI/2025/20250102/lev0/KR.20250102.36415.62.fits, hd37725      , RL      , 7149.89209  , 139.9113 , Open   , Small  , "1,1"  , L2U2   , 200.0002 ,  85.47667, 29.29728 , 0.0  , 0.0   , 2025-01-02 10:06:55.620000, U099  , Treu     ,      18,     35.5219, hd37725   ,  0.07540139903106347 , True  , True
KR.20250102.48933.18.fits, KCWI    , /KCWI/2025/20250102/lev0/KR.20250102.48933.18.fits, feige34      , RM2     , 8949.98926  , 126.49459, Open   , Medium , "2,2"  , L2U2   ,  66.11007, 159.90296, 43.10281 , 0.0  , 0.0   , 2025-01-02 13:35:33.180000, U141  , Martin   ,      18,      9.4378, feige34   ,  0.01658888694004281 , True  , True
KR.20250102.49217.76.fits, KCWI    , /KCWI/2025/20250102/lev0/KR.20250102.49217.76.fits, feige34      , RM2     , 8949.98926  , 126.49459, Open   , Medium , "2,2"  , L2U2   ,  68.31007, 159.90296, 43.10281 , 0.0  , 0.0   , 2025-01-02 13:40:17.760000, U141  , Martin   ,      18,      9.4378, feige34   ,  0.01658888694004281 , True  , True
KR.20250102.49335.60.fits, KCWI    , /KCWI/2025/20250102/lev0/KR.20250102.49335.60.fits, feige34      , RM2     , 8949.98926  , 126.49459, Open   , Medium , "2,2"  , L2U2   ,  35.00004, 159.90296, 43.10281 , 0.0  , 0.0   , 2025-01-02 13:42:15.060000, U141  , Martin   ,      18,      9.4378, feige34   ,  0.01658888694004281 , True  , True
KR.20250102.49408.50.fits, KCWI    , /KCWI/2025/20250102/lev0/KR.20250102.49408.50.fits, feige34      , RM2     , 8949.98926  , 126.49459, Open   , Medium , "2,2"  , L2U2   ,  35.00004, 159.90296, 43.10281 , 0.0  , 0.0   , 2025-01-02 13:43:28.500000, U141  , Martin   ,      18,      9.4378, feige34   ,  0.01658888694004281 , True  , True
KR.20250103.35616.52.fits, KCWI    , /KCWI/2025/20250103/lev0/KR.20250103.35616.52.fits, hd37725      , RL      , 7149.89209  , 139.9113 , Open   , Small  , "1,1"  , L2U2   , 200.0002 ,  85.47667, 29.29728 , 0.0  , 0.0   , 2025-01-03 09:53:36.520000, U099  , Treu     ,      18,     35.5219, hd37725   ,  0.07533089125527631 , True  , True
KR.20250103.36173.44.fits, KCWI    , /KCWI/2025/20250103/lev0/KR.20250103.36173.44.fits, hd37725      , RL      , 7149.89209  , 139.9113 , Open   , Small  , "1,1"  , L2U2   , 400.0004 ,  85.47667, 29.29728 , 0.0  , 0.0   , 2025-01-03 10:02:53.440000, U099  , Treu     ,      18,     35.5219, hd37725   ,  0.07533089125527631 , True  , True
KR.20250103.36675.28.fits, KCWI    , /KCWI/2025/20250103/lev0/KR.20250103.36675.28.fits, hd37725      , RL      , 7149.89209  , 139.9113 , Open   , Small  , "1,1"  , L2U2   , 400.0004 ,  85.47667, 29.29728 , 0.0  , 0.0   , 2025-01-03 10:11:15.280000, U099  , Treu     ,      18,     35.5219, hd37725   ,  0.07533089125527631 , True  , True
KR.20250103.36797.17.fits, KCWI    , /KCWI/2025/20250103/lev0/KR.20250103.36797.17.fits, hd37725      , RL      , 7149.89209  , 139.9113 , Open   , Small  , "1,1"  , L2U2   ,  10.00001,  85.47667, 29.29728 , 0.0  , 0.0   , 2025-01-03 10:13:17.170000, U099  , Treu     ,      18,     35.5219, hd37725   ,  0.07533089125527631 , True  , True
KR.20250103.36965.47.fits, KCWI    , /KCWI/2025/20250103/lev0/KR.20250103.36965.47.fits, hd37725      , RL      , 7149.89209  , 139.9113 , Open   , Small  , "1,1"  , L2U2   ,  20.00002,  85.47667, 29.29728 , 0.0  , 0.0   , 2025-01-03 10:16:05.470000, U099  , Treu     ,      18,     35.5219, hd37725   ,  0.07533089125527631 , True  , True
KR.20250103.37087.87.fits, KCWI    , /KCWI/2025/20250103/lev0/KR.20250103.37087.87.fits, hd37725      , RL      , 7149.89209  , 139.9113 , Open   , Small  , "1,1"  , L2U2   ,  20.00002,  85.47667, 29.29728 , 0.0  , 0.0   , 2025-01-03 10:18:07.870000, U099  , Treu     ,      18,     35.5219, hd37725   ,  0.07533089125527631 , True  , True
KR.20250103.37210.27.fits, KCWI    , /KCWI/2025/20250103/lev0/KR.20250103.37210.27.fits, hd37725      , RL      , 7149.89209  , 139.9113 , Open   , Small  , "1,1"  , L2U2   ,  20.00002,  85.47667, 29.29728 , 0.0  , 0.0   , 2025-01-03 10:20:10.270000, U099  , Treu     ,      18,     35.5219, hd37725   ,  0.07533089125527631 , True  , True
KR.20250103.48875.30.fits, KCWI    , /KCWI/2025/20250103/lev0/KR.20250103.48875.30.fits, feige34      , RM2     , 8949.98926  , 126.49459, Open   , Medium , "2,2"  , L2U2   ,  35.00003, 159.90296, 43.10281 , 0.0  , 0.0   , 2025-01-03 13:34:35.030000, U141  , Martin   ,      18,      9.4378, feige34   ,  0.01658888694004281 , True  , True
KR.20250103.48954.59.fits, KCWI    , /KCWI/2025/20250103/lev0/KR.20250103.48954.59.fits, feige34      , RM2     , 8949.98926  , 126.49459, Open   , Medium , "2,2"  , L2U2   ,  35.00004, 159.90296, 43.10281 , 0.0  , 0.0   , 2025-01-03 13:35:54.590000, U141  , Martin   ,      18,      9.4378, feige34   ,  0.01658888694004281 , True  , True
KR.20250103.49034.15.fits, KCWI    , /KCWI/2025/20250103/lev0/KR.20250103.49034.15.fits, feige34      , RM2     , 8949.98926  , 126.49459, Open   , Medium , "2,2"  , L2U2   ,  35.00003, 159.90296, 43.10281 , 0.0  , 0.0   , 2025-01-03 13:37:14.150000, U141  , Martin   ,      18,      9.4378, feige34   ,  0.01658888694004281 , True  , True
KR.20250104.38589.47.fits, KCWI    , /KCWI/2025/20250104/lev0/KR.20250104.38589.47.fits, g191b2b      , RM2     , 8989.98145  , 126.36149, Open   , Small  , "1,1"  , L2U2   , 150.00015,  76.37767, 52.83103 , 0.0  , 0.0   , 2025-01-04 10:43:09.470000, N101  , Leclercq ,      12,     35.5219, g191b2b   ,  0.04460302694541913 , True  , True
KR.20250104.38841.41.fits, KCWI    , /KCWI/2025/20250104/lev0/KR.20250104.38841.41.fits, g191b2b      , RM2     , 8989.98145  , 126.36149, Open   , Small  , "1,1"  , L2U2   , 150.00015,  76.37767, 52.83103 , 0.0  , 0.0   , 2025-01-04 10:47:21.410000, N101  , Leclercq ,      12,     35.5219, g191b2b   ,  0.04460302694541913 , True  , True
KR.20250104.39092.33.fits, KCWI    , /KCWI/2025/20250104/lev0/KR.20250104.39092.33.fits, g191b2b      , RM2     , 8989.98145  , 126.36149, Open   , Small  , "1,1"  , L2U2   , 150.00015,  76.37767, 52.83103 , 0.0  , 0.0   , 2025-01-04 10:51:32.330000, N101  , Leclercq ,      12,     35.5219, g191b2b   ,  0.04460302694541913 , True  , True
KR.20250104.44449.38.fits, KCWI    , /KCWI/2025/20250104/lev0/KR.20250104.44449.38.fits, Feige34      , RM2     , 8989.98145  , 126.36149, Open   , Small  , "1,1"  , L2U2   , 150.00015, 159.90304, 43.10264 , 0.0  , 0.0   , 2025-01-04 12:20:49.380000, N101  , Leclercq ,      12,     35.5219, feige34   ,  0.05455602635039935 , True  , True
KR.20250104.44700.30.fits, KCWI    , /KCWI/2025/20250104/lev0/KR.20250104.44700.30.fits, Feige34      , RM2     , 8989.98145  , 126.36149, Open   , Small  , "1,1"  , L2U2   , 150.00015, 159.90304, 43.10264 , 0.0  , 0.0   , 2025-01-04 12:25:00.300000, N101  , Leclercq ,      12,     35.5219, feige34   ,  0.05455602635039935 , True  , True
KR.20250104.44952.24.fits, KCWI    , /KCWI/2025/20250104/lev0/KR.20250104.44952.24.fits, Feige34      , RM2     , 8989.98145  , 126.36149, Open   , Small  , "1,1"  , L2U2   , 150.00015, 159.90304, 43.10264 , 0.0  , 0.0   , 2025-01-04 12:29:12.240000, N101  , Leclercq ,      12,     35.5219, feige34   ,  0.05455602635039935 , True  , True
KR.20250104.49206.66.fits, KCWI    , /KCWI/2025/20250104/lev0/KR.20250104.49206.66.fits, Feige34      , RM2     , 8989.98145  , 126.36149, Open   , Small  , "1,1"  , L2U2   , 150.00015, 159.90304, 43.10264 , 0.0  , 0.0   , 2025-01-04 13:40:06.660000, N101  , Leclercq ,      12,     35.5219, feige34   ,  0.05455602635039935 , True  , True
KR.20250104.49458.60.fits, KCWI    , /KCWI/2025/20250104/lev0/KR.20250104.49458.60.fits, Feige34      , RM2     , 8989.98145  , 126.36149, Open   , Small  , "1,1"  , L2U2   , 150.00015, 159.90304, 43.10264 , 0.0  , 0.0   , 2025-01-04 13:44:18.600000, N101  , Leclercq ,      12,     35.5219, feige34   ,  0.05455602635039935 , True  , True
KR.20250104.49710.54.fits, KCWI    , /KCWI/2025/20250104/lev0/KR.20250104.49710.54.fits, Feige34      , RM2     , 8989.98145  , 126.36149, Open   , Small  , "1,1"  , L2U2   , 150.00015, 159.90304, 43.10264 , 0.0  , 0.0   , 2025-01-04 13:48:30.540000, N101  , Leclercq ,      12,     35.5219, feige34   ,  0.05455602635039935 , True  , True
KR.20250104.56295.67.fits, KCWI    , /KCWI/2025/20250104/lev0/KR.20250104.56295.67.fits, Feige34      , RM2     , 8989.98145  , 126.36149, Open   , Small  , "1,1"  , L2U2   , 150.00015, 159.90304, 43.10264 , 0.0  , 0.0   , 2025-01-04 15:38:15.670000, N101  , Leclercq ,      12,     35.5219, feige34   ,  0.05455602635039935 , True  , True
KR.20250104.56547.61.fits, KCWI    , /KCWI/2025/20250104/lev0/KR.20250104.56547.61.fits, Feige34      , RM2     , 8989.98145  , 126.36149, Open   , Small  , "1,1"  , L2U2   , 150.00015, 159.90304, 43.10264 , 0.0  , 0.0   , 2025-01-04 15:42:27.610000, N101  , Leclercq ,      12,     35.5219, feige34   ,  0.05455602635039935 , True  , True
KR.20250104.56799.55.fits, KCWI    , /KCWI/2025/20250104/lev0/KR.20250104.56799.55.fits, Feige34      , RM2     , 8989.98145  , 126.36149, Open   , Small  , "1,1"  , L2U2   , 150.00015, 159.90304, 43.10264 , 0.0  , 0.0   , 2025-01-04 15:46:39.550000, N101  , Leclercq ,      12,     35.5219, feige34   ,  0.05455602635039935 , True  , True
KR.20250104.57068.83.fits, KCWI    , /KCWI/2025/20250104/lev0/KR.20250104.57068.83.fits, Feige34      , RM2     , 8989.98145  , 126.36149, Open   , Small  , "1,1"  , L2U2   , 150.00015, 159.90304, 43.10264 , 0.0  , 0.0   , 2025-01-04 15:51:08.830000, N101  , Leclercq ,      12,     35.5219, feige34   ,  0.05455602635039935 , True  , True
KR.20250104.57320.77.fits, KCWI    , /KCWI/2025/20250104/lev0/KR.20250104.57320.77.fits, Feige34      , RM2     , 8989.98145  , 126.36149, Open   , Small  , "1,1"  , L2U2   , 150.00015, 159.90304, 43.10264 , 0.0  , 0.0   , 2025-01-04 15:55:20.770000, N101  , Leclercq ,      12,     35.5219, feige34   ,  0.05455602635039935 , True  , True
KR.20250104.57572.71.fits, KCWI    , /KCWI/2025/20250104/lev0/KR.20250104.57572.71.fits, Feige34      , RM2     , 8989.98145  , 126.36149, Open   , Small  , "1,1"  , L2U2   , 150.00015, 159.90304, 43.10264 , 0.0  , 0.0   , 2025-01-04 15:59:32.710000, N101  , Leclercq ,      12,     35.5219, feige34   ,  0.05455602635039935 , True  , True
KR.20250105.38579.92.fits, KCWI    , /KCWI/2025/20250105/lev0/KR.20250105.38579.92.fits, g191b2b      , RM2     , 8989.97461  , 126.36094, Open   , Small  , "1,1"  , L2U2   , 150.00015,  76.37767, 52.83103 , 0.0  , 0.0   , 2025-01-05 10:42:59.920000, N101  , Leclercq ,      12,     35.5219, g191b2b   ,  0.04485226599094132 , True  , True
KR.20250105.38830.84.fits, KCWI    , /KCWI/2025/20250105/lev0/KR.20250105.38830.84.fits, g191b2b      , RM2     , 8989.97461  , 126.36094, Open   , Small  , "1,1"  , L2U2   , 150.00015,  76.37767, 52.83103 , 0.0  , 0.0   , 2025-01-05 10:47:10.840000, N101  , Leclercq ,      12,     35.5219, g191b2b   ,  0.04485226599094132 , True  , True
KR.20250105.39082.78.fits, KCWI    , /KCWI/2025/20250105/lev0/KR.20250105.39082.78.fits, g191b2b      , RM2     , 8989.97461  , 126.36094, Open   , Small  , "1,1"  , L2U2   , 150.00015,  76.37767, 52.83103 , 0.0  , 0.0   , 2025-01-05 10:51:22.780000, N101  , Leclercq ,      12,     35.5219, g191b2b   ,  0.04485226599094132 , True  , True
KR.20250105.44564.27.fits, KCWI    , /KCWI/2025/20250105/lev0/KR.20250105.44564.27.fits, Feige34      , RM2     , 8989.97461  , 126.36094, Open   , Small  , "1,1"  , L2U2   , 150.00015, 159.90304, 43.10264 , 0.0  , 0.0   , 2025-01-05 12:22:44.270000, N101  , Leclercq ,      12,     35.5219, feige34   ,  0.054628681304715446, True  , True
KR.20250105.44816.21.fits, KCWI    , /KCWI/2025/20250105/lev0/KR.20250105.44816.21.fits, Feige34      , RM2     , 8989.97461  , 126.36094, Open   , Small  , "1,1"  , L2U2   , 150.00015, 159.90304, 43.10264 , 0.0  , 0.0   , 2025-01-05 12:26:56.210000, N101  , Leclercq ,      12,     35.5219, feige34   ,  0.054628681304715446, True  , True
KR.20250105.45068.15.fits, KCWI    , /KCWI/2025/20250105/lev0/KR.20250105.45068.15.fits, Feige34      , RM2     , 8989.97461  , 126.36094, Open   , Small  , "1,1"  , L2U2   , 150.00015, 159.90304, 43.10264 , 0.0  , 0.0   , 2025-01-05 12:31:08.150000, N101  , Leclercq ,      12,     35.5219, feige34   ,  0.054628681304715446, True  , True
KR.20250105.49256.27.fits, KCWI    , /KCWI/2025/20250105/lev0/KR.20250105.49256.27.fits, Feige34      , RM2     , 8989.97461  , 126.36094, Open   , Small  , "1,1"  , L2U2   , 150.00015, 159.90304, 43.10264 , 0.0  , 0.0   , 2025-01-05 13:40:56.270000, N101  , Leclercq ,      12,     35.5219, feige34   ,  0.054628681304715446, True  , True
KR.20250105.49507.19.fits, KCWI    , /KCWI/2025/20250105/lev0/KR.20250105.49507.19.fits, Feige34      , RM2     , 8989.97461  , 126.36094, Open   , Small  , "1,1"  , L2U2   , 150.00015, 159.90304, 43.10264 , 0.0  , 0.0   , 2025-01-05 13:45:07.190000, N101  , Leclercq ,      12,     35.5219, feige34   ,  0.054628681304715446, True  , True
KR.20250105.49759.13.fits, KCWI    , /KCWI/2025/20250105/lev0/KR.20250105.49759.13.fits, Feige34      , RM2     , 8989.97461  , 126.36094, Open   , Small  , "1,1"  , L2U2   , 150.00015, 159.90304, 43.10264 , 0.0  , 0.0   , 2025-01-05 13:49:19.130000, N101  , Leclercq ,      12,     35.5219, feige34   ,  0.054628681304715446, True  , True
