grating,wavelength_A,composite_pct,sd_pct,n_blazes,n_effective
RL,7918,29.799,0.600,6,6.00
RL,7919,29.797,0.601,6,6.00
RL,7920,29.796,0.602,6,6.00
RL,7921,29.795,0.603,6,6.00
RL,7922,29.794,0.604,6,6.00
RL,7923,29.793,0.605,6,6.00
RL,7924,29.792,0.606,6,6.00
RL,7925,29.791,0.607,6,6.00
RL,7926,29.790,0.608,6,6.00
RL,7927,29.789,0.609,6,6.00
RL,7928,29.788,0.610,6,6.00
RL,7929,29.786,0.611,6,6.00
RL,7930,29.785,0.612,6,6.00
RL,7931,29.784,0.613,6,6.00
RL,7932,29.783,0.614,6,6.00
RL,7933,29.782,0.615,6,6.00
RL,7934,29.781,0.616,6,6.00
RL,7935,29.780,0.616,6,6.00
RL,7936,29.778,0.617,6,6.00
RL,7937,29.777,0.618,6,6.00
RL,7938,29.776,0.619,6,6.00
RL,7939,29.775,0.620,6,6.00
RL,7940,29.774,0.621,6,6.00
RL,7941,29.772,0.622,6,6.00
RL,7942,29.771,0.623,6,6.00
RL,7943,29.770,0.624,6,6.00
RL,7944,29.769,0.625,6,6.00
RL,7945,29.768,0.626,6,6.00
RL,7946,29.767,0.627,6,6.00
RL,7947,29.765,0.628,6,6.00
RL,7948,29.764,0.629,6,6.00
RL,7949,29.763,0.630,6,6.00
RL,7950,29.762,0.631,6,6.00
RL,7951,29.760,0.632,6,6.00
RL,7952,29.759,0.634,6,6.00
RL,7953,29.758,0.635,6,6.00
RL,7954,29.757,0.636,6,6.00
RL,7955,29.756,0.637,6,6.00
RL,7956,29.754,0.638,6,6.00
RL,7957,29.753,0.639,6,6.00
RL,7958,29.752,0.640,6,6.00
RL,7959,29.751,0.641,6,6.00
RL,7960,29.749,0.642,6,6.00
RL,7961,29.748,0.643,6,6.00
RL,7962,29.747,0.644,6,6.00
RL,7963,29.745,0.645,6,6.00
RL,7964,29.744,0.646,6,6.00
RL,7965,29.743,0.647,6,6.00
RL,7966,29.742,0.648,6,6.00
RL,7967,29.740,0.649,6,6.00
RL,7968,29.739,0.650,6,6.00
RL,7969,29.738,0.651,6,6.00
RL,7970,29.736,0.652,6,6.00
RL,7971,29.735,0.653,6,6.00
RL,7972,29.734,0.655,6,6.00
RL,7973,29.733,0.656,6,6.00
RL,7974,29.731,0.657,6,6.00
RL,7975,29.730,0.658,6,6.00
RL,7976,29.729,0.659,6,6.00
RL,7977,29.727,0.660,6,6.00
RL,7978,29.726,0.661,6,6.00
RL,7979,29.725,0.662,6,6.00
RL,7980,29.723,0.663,6,6.00
RL,7981,29.722,0.664,6,6.00
RL,7982,29.721,0.665,6,6.00
RL,7983,29.719,0.667,6,6.00
RL,7984,29.718,0.668,6,6.00
RL,7985,29.716,0.669,6,6.00
RL,7986,29.715,0.670,6,6.00
RL,7987,29.714,0.671,6,6.00
RL,7988,29.712,0.672,6,6.00
RL,7989,29.711,0.673,6,6.00
RL,7990,29.710,0.674,6,6.00
RL,7991,29.708,0.675,6,6.00
RL,7992,29.707,0.677,6,6.00
RL,7993,29.705,0.678,6,6.00
RL,7994,29.704,0.679,6,6.00
RL,7995,29.703,0.680,6,6.00
RL,7996,29.701,0.681,6,6.00
RL,7997,29.700,0.682,6,6.00
RL,7998,29.698,0.683,6,6.00
RL,7999,29.697,0.684,6,6.00
RL,8000,29.696,0.686,6,6.00
RL,8001,29.694,0.687,6,6.00
RL,8002,29.693,0.688,6,6.00
RL,8003,29.691,0.689,6,6.00
RL,8004,29.690,0.690,6,6.00
RL,8005,29.688,0.691,6,6.00
RL,8006,29.687,0.693,6,6.00
RL,8007,29.686,0.694,6,6.00
RL,8008,29.684,0.695,6,6.00
RL,8009,29.683,0.696,6,6.00
RL,8010,29.681,0.697,6,6.00
RL,8011,29.680,0.698,6,6.00
RL,8012,29.678,0.699,6,6.00
RL,8013,29.677,0.701,6,6.00
RL,8014,29.675,0.702,6,6.00
RL,8015,29.674,0.703,6,6.00
RL,8016,29.672,0.704,6,6.00
RL,8017,29.671,0.705,6,6.00
RL,8018,29.669,0.706,6,6.00
RL,8019,29.668,0.708,6,6.00
RL,8020,29.666,0.709,6,6.00
RL,8021,29.665,0.710,6,6.00
RL,8022,29.663,0.711,6,6.00
RL,8023,29.662,0.712,6,6.00
RL,8024,29.660,0.713,6,6.00
RL,8025,29.659,0.715,6,6.00
RL,8026,29.657,0.716,6,6.00
RL,8027,29.656,0.717,6,6.00
RL,8028,29.654,0.718,6,6.00
RL,8029,29.653,0.719,6,6.00
RL,8030,29.651,0.721,6,6.00
RL,8031,29.650,0.722,6,6.00
RL,8032,29.648,0.723,6,6.00
RL,8033,29.647,0.724,6,6.00
RL,8034,29.645,0.725,6,6.00
RL,8035,29.644,0.727,6,6.00
RL,8036,29.642,0.728,6,6.00
RL,8037,29.641,0.729,6,6.00
RL,8038,29.639,0.730,6,6.00
RL,8039,29.637,0.731,6,6.00
RL,8040,29.636,0.733,6,6.00
RL,8041,29.634,0.734,6,6.00
RL,8042,29.633,0.735,6,6.00
RL,8043,29.631,0.736,6,6.00
RL,8044,29.630,0.737,6,6.00
RL,8045,29.628,0.739,6,6.00
RL,8046,29.627,0.740,6,6.00
RL,8047,29.625,0.741,6,6.00
RL,8048,29.623,0.742,6,6.00
RL,8049,29.622,0.743,6,6.00
RL,8050,29.620,0.745,6,6.00
RL,8051,29.619,0.746,6,6.00
RL,8052,29.617,0.747,6,6.00
RL,8053,29.615,0.748,6,6.00
RL,8054,29.614,0.750,6,6.00
RL,8055,29.612,0.751,6,6.00
RL,8056,29.611,0.752,6,6.00
RL,8057,29.609,0.753,6,6.00
RL,8058,29.607,0.754,6,6.00
RL,8059,29.606,0.756,6,6.00
RL,8060,29.604,0.757,6,6.00
RL,8061,29.603,0.758,6,6.00
RL,8062,29.601,0.759,6,6.00
RL,8063,29.599,0.761,6,6.00
RL,8064,29.598,0.762,6,6.00
RL,8065,29.596,0.763,6,6.00
RL,8066,29.595,0.764,6,6.00
RL,8067,29.593,0.765,6,6.00
RL,8068,29.591,0.767,6,6.00
RL,8069,29.590,0.768,6,6.00
RL,8070,29.588,0.769,6,6.00
RL,8071,29.587,0.770,6,6.00
RL,8072,29.585,0.772,6,6.00
RL,8073,29.583,0.773,6,6.00
RL,8074,29.582,0.774,6,6.00
RL,8075,29.580,0.775,6,6.00
RL,8076,29.578,0.777,6,6.00
RL,8077,29.577,0.778,6,6.00
RL,8078,29.575,0.779,6,6.00
RL,8079,29.574,0.780,6,6.00
RL,8080,29.572,0.782,6,6.00
RL,8081,29.570,0.783,6,6.00
RL,8082,29.569,0.784,6,6.00
RL,8083,29.567,0.785,6,6.00
RL,8084,29.565,0.787,6,6.00
RL,8085,29.564,0.788,6,6.00
RL,8086,29.562,0.789,6,6.00
RL,8087,29.561,0.790,6,6.00
RL,8088,29.559,0.792,6,6.00
RL,8089,29.557,0.793,6,6.00
RL,8090,29.556,0.794,6,6.00
RL,8091,29.554,0.795,6,6.00
RL,8092,29.552,0.797,6,6.00
RL,8093,29.551,0.798,6,6.00
RL,8094,29.549,0.799,6,6.00
RL,8095,29.548,0.800,6,6.00
RL,8096,29.546,0.802,6,6.00
RL,8097,29.544,0.803,6,6.00
RL,8098,29.543,0.804,6,6.00
RL,8099,29.541,0.805,6,6.00
RL,8100,29.539,0.807,6,6.00
RL,8101,29.538,0.808,6,6.00
RL,8102,29.536,0.809,6,6.00
RL,8103,29.535,0.810,6,6.00
RL,8104,29.533,0.812,6,6.00
RL,8105,29.531,0.813,6,6.00
RL,8106,29.530,0.814,6,6.00
RL,8107,29.528,0.815,6,6.00
RL,8108,29.526,0.817,6,6.00
RL,8109,29.525,0.818,6,6.00
RL,8110,29.523,0.819,6,6.00
RL,8111,29.522,0.820,6,6.00
RL,8112,29.520,0.822,6,6.00
RL,8113,29.518,0.823,6,6.00
RL,8114,29.517,0.824,6,6.00
RL,8115,29.515,0.825,6,6.00
RL,8116,29.513,0.827,6,6.00
RL,8117,29.512,0.828,6,6.00
RL,8118,29.510,0.829,6,6.00
RL,8119,29.509,0.830,6,6.00
RL,8120,29.507,0.832,6,6.00
RL,8121,29.505,0.833,6,6.00
RL,8122,29.504,0.834,6,6.00
RL,8123,29.502,0.835,6,6.00
RL,8124,29.501,0.837,6,6.00
RL,8125,29.499,0.838,6,6.00
RL,8126,29.497,0.839,6,6.00
RL,8127,29.496,0.840,6,6.00
RL,8128,29.494,0.842,6,6.00
RL,8129,29.493,0.843,6,6.00
RL,8130,29.491,0.844,6,6.00
RL,8131,29.490,0.845,6,6.00
RL,8132,29.488,0.847,6,6.00
RL,8133,29.486,0.848,6,6.00
RL,8134,29.485,0.849,6,6.00
RL,8135,29.483,0.850,6,6.00
RL,8136,29.482,0.852,6,6.00
RL,8137,29.480,0.853,6,6.00
RL,8138,29.479,0.854,6,6.00
RL,8139,29.477,0.855,6,6.00
RL,8140,29.475,0.857,6,6.00
RL,8141,29.474,0.858,6,6.00
RL,8142,29.472,0.859,6,6.00
RL,8143,29.471,0.860,6,6.00
RL,8144,29.469,0.862,6,6.00
RL,8145,29.468,0.863,6,6.00
RL,8146,29.466,0.864,6,6.00
RL,8147,29.465,0.865,6,6.00
RL,8148,29.463,0.867,6,6.00
RL,8149,29.462,0.868,6,6.00
RL,8150,29.460,0.869,6,6.00
RL,8151,29.458,0.870,6,6.00
RL,8152,29.457,0.872,6,6.00
RL,8153,29.455,0.873,6,6.00
RL,8154,29.454,0.874,6,6.00
RL,8155,29.452,0.875,6,6.00
RL,8156,29.451,0.876,6,6.00
RL,8157,29.449,0.878,6,6.00
RL,8158,29.448,0.879,6,6.00
RL,8159,29.446,0.880,6,6.00
RL,8160,29.445,0.881,6,6.00
RL,8161,29.443,0.883,6,6.00
RL,8162,29.442,0.884,6,6.00
RL,8163,29.440,0.885,6,6.00
RL,8164,29.439,0.886,6,6.00
RL,8165,29.437,0.888,6,6.00
RL,8166,29.436,0.889,6,6.00
RL,8167,29.435,0.890,6,6.00
RL,8168,29.433,0.891,6,6.00
RL,8169,29.432,0.893,6,6.00
RL,8170,29.430,0.894,6,6.00
RL,8171,29.429,0.895,6,6.00
RL,8172,29.427,0.896,6,6.00
RL,8173,29.426,0.897,6,6.00
RL,8174,29.424,0.899,6,6.00
RL,8175,29.423,0.900,6,6.00
RL,8176,29.422,0.901,6,6.00
RL,8177,29.420,0.902,6,6.00
RL,8178,29.419,0.904,6,6.00
RL,8179,29.417,0.905,6,6.00
RL,8180,29.416,0.906,6,6.00
RL,8181,29.415,0.907,6,6.00
RL,8182,29.413,0.908,6,6.00
RL,8183,29.412,0.910,6,6.00
RL,8184,29.410,0.911,6,6.00
RL,8185,29.409,0.912,6,6.00
RL,8186,29.408,0.913,6,6.00
RL,8187,29.406,0.915,6,6.00
RL,8188,29.405,0.916,6,6.00
RL,8189,29.404,0.917,6,6.00
RL,8190,29.402,0.918,6,6.00
RL,8191,29.401,0.919,6,6.00
RL,8192,29.400,0.921,6,6.00
RL,8193,29.398,0.922,6,6.00
RL,8194,29.397,0.923,6,6.00
RL,8195,29.396,0.924,6,6.00
RL,8196,29.394,0.925,6,6.00
RL,8197,29.393,0.927,6,6.00
RL,8198,29.392,0.928,6,6.00
RL,8199,29.390,0.929,6,6.00
RL,8200,29.389,0.930,6,6.00
RL,8201,29.388,0.931,6,6.00
RL,8202,29.386,0.933,6,6.00
RL,8203,29.385,0.934,6,6.00
RL,8204,29.384,0.935,6,6.00
RL,8205,29.383,0.936,6,6.00
RL,8206,29.381,0.937,6,6.00
RL,8207,29.380,0.938,6,6.00
RL,8208,29.379,0.940,6,6.00
RL,8209,29.378,0.941,6,6.00
RL,8210,29.376,0.942,6,6.00
RL,8211,29.375,0.943,6,6.00
RL,8212,29.374,0.944,6,6.00
RL,8213,29.373,0.946,6,6.00
RL,8214,29.372,0.947,6,6.00
RL,8215,29.370,0.948,6,6.00
RL,8216,29.369,0.949,6,6.00
RL,8217,29.368,0.950,6,6.00
RL,8218,29.367,0.951,6,6.00
RL,8219,29.366,0.953,6,6.00
RL,8220,29.365,0.954,6,6.00
RL,8221,29.363,0.955,6,6.00
RL,8222,29.362,0.956,6,6.00
RL,8223,29.361,0.957,6,6.00
RL,8224,29.360,0.958,6,6.00
RL,8225,29.359,0.960,6,6.00
RL,8226,29.358,0.961,6,6.00
RL,8227,29.357,0.962,6,6.00
RL,8228,29.356,0.963,6,6.00
RL,8229,29.354,0.964,6,6.00
RL,8230,29.353,0.965,6,6.00
RL,8231,29.352,0.966,6,6.00
RL,8232,29.351,0.968,6,6.00
RL,8233,29.350,0.969,6,6.00
RL,8234,29.349,0.970,6,6.00
RL,8235,29.348,0.971,6,6.00
RL,8236,29.347,0.972,6,6.00
RL,8237,29.346,0.973,6,6.00
RL,8238,29.345,0.974,6,6.00
RL,8239,29.344,0.976,6,6.00
RL,8240,29.343,0.977,6,6.00
RL,8241,29.342,0.978,6,6.00
RL,8242,29.341,0.979,6,6.00
RL,8243,29.340,0.980,6,6.00
RL,8244,29.339,0.981,6,6.00
RL,8245,29.338,0.982,6,6.00
RL,8246,29.337,0.983,6,6.00
RL,8247,29.336,0.985,6,6.00
RL,8248,29.335,0.986,6,6.00
RL,8249,29.334,0.987,6,6.00
RL,8250,29.333,0.988,6,6.00
RL,8251,29.333,0.989,6,6.00
RL,8252,29.332,0.990,6,6.00
RL,8253,29.331,0.991,6,6.00
RL,8254,29.330,0.992,6,6.00
RL,8255,29.329,0.993,6,6.00
RL,8256,29.328,0.994,6,6.00
RL,8257,29.327,0.996,6,6.00
RL,8258,29.326,0.997,6,6.00
RL,8259,29.326,0.998,6,6.00
RL,8260,29.325,0.999,6,6.00
RL,8261,29.324,1.000,6,6.00
RL,8262,29.323,1.001,6,6.00
RL,8263,29.322,1.002,6,6.00
RL,8264,29.322,1.003,6,6.00
RL,8265,29.321,1.004,6,6.00
RL,8266,29.320,1.005,6,6.00
RL,8267,29.319,1.006,6,6.00
RL,8268,29.319,1.007,6,6.00
RL,8269,29.318,1.008,6,6.00
RL,8270,29.317,1.009,6,6.00
RL,8271,29.316,1.011,6,6.00
RL,8272,29.316,1.012,6,6.00
RL,8273,29.315,1.013,6,6.00
RL,8274,29.314,1.014,6,6.00
RL,8275,29.314,1.015,6,6.00
RL,8276,29.313,1.016,6,6.00
RL,8277,29.312,1.017,6,6.00
RL,8278,29.312,1.018,6,6.00
RL,8279,29.311,1.019,6,6.00
RL,8280,29.310,1.020,6,6.00
RL,8281,29.310,1.021,6,6.00
RL,8282,29.309,1.022,6,6.00
RL,8283,29.309,1.023,6,6.00
RL,8284,29.308,1.024,6,6.00
RL,8285,29.307,1.025,6,6.00
RL,8286,29.307,1.026,6,6.00
RL,8287,29.306,1.027,6,6.00
RL,8288,29.306,1.028,6,6.00
RL,8289,29.305,1.029,6,6.00
RL,8290,29.305,1.030,6,6.00
RL,8291,29.304,1.031,6,6.00
RL,8292,29.304,1.032,6,6.00
RL,8293,29.303,1.033,6,6.00
RL,8294,29.303,1.034,6,6.00
RL,8295,29.302,1.035,6,6.00
RL,8296,29.302,1.036,6,6.00
RL,8297,29.301,1.037,6,6.00
RL,8298,29.301,1.038,6,6.00
RL,8299,29.301,1.039,6,6.00
RL,8300,29.300,1.040,6,6.00
RL,8301,29.300,1.041,6,6.00
RL,8302,29.299,1.042,6,6.00
RL,8303,29.299,1.043,6,6.00
RL,8304,29.299,1.044,6,6.00
RL,8305,29.298,1.045,6,6.00
RL,8306,29.298,1.046,6,6.00
RL,8307,29.298,1.047,6,6.00
RL,8308,29.297,1.048,6,6.00
RL,8309,29.297,1.049,6,6.00
RL,8310,29.297,1.049,6,6.00
RL,8311,29.297,1.050,6,6.00
RL,8312,29.296,1.051,6,6.00
RL,8313,29.296,1.052,6,6.00
RL,8314,29.296,1.053,6,6.00
RL,8315,29.296,1.054,6,6.00
RL,8316,29.295,1.055,6,6.00
RL,8317,29.295,1.056,6,6.00
RL,8318,29.295,1.057,6,6.00
RL,8319,29.295,1.058,6,6.00
RL,8320,29.295,1.059,6,6.00
RL,8321,29.295,1.060,6,6.00
RL,8322,29.294,1.061,6,6.00
RL,8323,29.294,1.061,6,6.00
RL,8324,29.294,1.062,6,6.00
RL,8325,29.294,1.063,6,6.00
RL,8326,29.294,1.064,6,6.00
RL,8327,29.294,1.065,6,6.00
RL,8328,29.294,1.066,6,6.00
RL,8329,29.294,1.067,6,6.00
RL,8330,29.294,1.068,6,6.00
RL,8331,29.294,1.069,6,6.00
RL,8332,29.294,1.069,6,6.00
RL,8333,29.294,1.070,6,6.00
RL,8334,29.294,1.071,6,6.00
RL,8335,29.294,1.072,6,6.00
RL,8336,29.294,1.073,6,6.00
RL,8337,29.294,1.074,6,6.00
RL,8338,29.294,1.075,6,6.00
RL,8339,29.294,1.075,6,6.00
RL,8340,29.294,1.076,6,6.00
RL,8341,29.295,1.077,6,6.00
RL,8342,29.295,1.078,6,6.00
RL,8343,29.295,1.079,6,6.00
RL,8344,29.295,1.080,6,6.00
RL,8345,29.295,1.080,6,6.00
RL,8346,29.295,1.081,6,6.00
RL,8347,29.296,1.082,6,6.00
RL,8348,29.296,1.083,6,6.00
RL,8349,29.296,1.084,6,6.00
RL,8350,29.296,1.084,6,6.00
RL,8351,29.297,1.085,6,6.00
RL,8352,29.297,1.086,6,6.00
RL,8353,29.297,1.087,6,6.00
RL,8354,29.297,1.088,6,6.00
RL,8355,29.298,1.088,6,6.00
RL,8356,29.298,1.089,6,6.00
RL,8357,29.299,1.090,6,6.00
RL,8358,29.299,1.091,6,6.00
RL,8359,29.299,1.091,6,6.00
RL,8360,29.300,1.092,6,6.00
RL,8361,29.300,1.093,6,6.00
RL,8362,29.301,1.094,6,6.00
RL,8363,29.301,1.094,6,6.00
RL,8364,29.301,1.095,6,6.00
RL,8365,29.302,1.096,6,6.00
RL,8366,29.302,1.097,6,6.00
RL,8367,29.303,1.097,6,6.00
RL,8368,29.303,1.098,6,6.00
RL,8369,29.304,1.099,6,6.00
RL,8370,29.305,1.100,6,6.00
RL,8371,29.305,1.100,6,6.00
RL,8372,29.306,1.101,6,6.00
RL,8373,29.306,1.102,6,6.00
RL,8374,29.307,1.102,6,6.00
RL,8375,29.308,1.103,6,6.00
RL,8376,29.308,1.104,6,6.00
RL,8377,29.309,1.104,6,6.00
RL,8378,29.310,1.105,6,6.00
RL,8379,29.310,1.106,6,6.00
RL,8380,29.311,1.106,6,6.00
RL,8381,29.312,1.107,6,6.00
RL,8382,29.312,1.108,6,6.00
RL,8383,29.313,1.108,6,6.00
RL,8384,29.314,1.109,6,6.00
RL,8385,29.315,1.110,6,6.00
RL,8386,29.316,1.110,6,6.00
RL,8387,29.316,1.111,6,6.00
RL,8388,29.317,1.112,6,6.00
RL,8389,29.318,1.112,6,6.00
RL,8390,29.319,1.113,6,6.00
RL,8391,29.320,1.114,6,6.00
RL,8392,29.321,1.114,6,6.00
RL,8393,29.322,1.115,6,6.00
RL,8394,29.323,1.115,6,6.00
RL,8395,29.324,1.116,6,6.00
RL,8396,29.325,1.117,6,6.00
RL,8397,29.326,1.117,6,6.00
RL,8398,29.327,1.118,6,6.00
RL,8399,29.328,1.118,6,6.00
RL,8400,29.329,1.119,6,6.00
RL,8401,29.330,1.120,6,6.00
RL,8402,29.331,1.120,6,6.00
RL,8403,29.332,1.121,6,6.00
RL,8404,29.333,1.121,6,6.00
RL,8405,29.334,1.122,6,6.00
RL,8406,29.335,1.123,6,6.00
RL,8407,29.337,1.123,6,6.00
RL,8408,29.338,1.124,6,6.00
RL,8409,29.339,1.124,6,6.00
RL,8410,29.340,1.125,6,6.00
RL,8411,29.341,1.125,6,6.00
RL,8412,29.343,1.126,6,6.00
RL,8413,29.344,1.126,6,6.00
RL,8414,29.345,1.127,6,6.00
RL,8415,29.347,1.127,6,6.00
RL,8416,29.348,1.128,6,6.00
RL,8417,29.349,1.128,6,6.00
RL,8418,29.351,1.129,6,6.00
RL,8419,29.352,1.129,6,6.00
RL,8420,29.353,1.130,6,6.00
RL,8421,29.355,1.130,6,6.00
RL,8422,29.356,1.131,6,6.00
RL,8423,29.358,1.131,6,6.00
RL,8424,29.359,1.132,6,6.00
RL,8425,29.361,1.132,6,6.00
RL,8426,29.362,1.133,6,6.00
RL,8427,29.364,1.133,6,6.00
RL,8428,29.365,1.134,6,6.00
RL,8429,29.367,1.134,6,6.00
RL,8430,29.369,1.135,6,6.00
RL,8431,29.370,1.135,6,6.00
RL,8432,29.372,1.136,6,6.00
RL,8433,29.373,1.136,6,6.00
RL,8434,29.375,1.137,6,6.00
RL,8435,29.377,1.137,6,6.00
RL,8436,29.379,1.137,6,6.00
RL,8437,29.380,1.138,6,6.00
RL,8438,29.382,1.138,6,6.00
RL,8439,29.384,1.139,6,6.00
RL,8440,29.386,1.139,6,6.00
RL,8441,29.387,1.140,6,6.00
RL,8442,29.389,1.140,6,6.00
RL,8443,29.391,1.140,6,6.00
RL,8444,29.393,1.141,6,6.00
RL,8445,29.395,1.141,6,6.00
RL,8446,29.397,1.142,6,6.00
RL,8447,29.399,1.142,6,6.00
RL,8448,29.401,1.142,6,6.00
RL,8449,29.403,1.143,6,6.00
RL,8450,29.405,1.143,6,6.00
RL,8451,29.407,1.144,6,6.00
RL,8452,29.409,1.144,6,6.00
RL,8453,29.411,1.144,6,6.00
RL,8454,29.413,1.145,6,6.00
RL,8455,29.415,1.145,6,6.00
RL,8456,29.417,1.145,6,6.00
RL,8457,29.419,1.146,6,6.00
RL,8458,29.421,1.146,6,6.00
RL,8459,29.423,1.146,6,6.00
RL,8460,29.425,1.147,6,6.00
RL,8461,29.428,1.147,6,6.00
RL,8462,29.430,1.147,6,6.00
RL,8463,29.432,1.148,6,6.00
RL,8464,29.434,1.148,6,6.00
RL,8465,29.437,1.148,6,6.00
RL,8466,29.439,1.149,6,6.00
RL,8467,29.441,1.149,6,6.00
RL,8468,29.444,1.149,6,6.00
RL,8469,29.446,1.150,6,6.00
RL,8470,29.449,1.150,6,6.00
RL,8471,29.451,1.150,6,6.00
RL,8472,29.453,1.151,6,6.00
RL,8473,29.456,1.151,6,6.00
RL,8474,29.458,1.151,6,6.00
RL,8475,29.461,1.151,6,6.00
RL,8476,29.463,1.152,6,6.00
RL,8477,29.466,1.152,6,6.00
RL,8478,29.468,1.152,6,6.00
RL,8479,29.471,1.152,6,6.00
RL,8480,29.474,1.153,6,6.00
RL,8481,29.476,1.153,6,6.00
RL,8482,29.479,1.153,6,6.00
RL,8483,29.482,1.153,6,6.00
RL,8484,29.484,1.154,6,6.00
RL,8485,29.487,1.154,6,6.00
RL,8486,29.490,1.154,6,6.00
RL,8487,29.493,1.154,6,6.00
RL,8488,29.495,1.155,6,6.00
RL,8489,29.498,1.155,6,6.00
RL,8490,29.501,1.155,6,6.00
RL,8491,29.504,1.155,6,6.00
RL,8492,29.507,1.156,6,6.00
RL,8493,29.510,1.156,6,6.00
RL,8494,29.513,1.156,6,6.00
RL,8495,29.516,1.156,6,6.00
RL,8496,29.518,1.156,6,6.00
RL,8497,29.521,1.157,6,6.00
RL,8498,29.524,1.157,6,6.00
RL,8499,29.528,1.157,6,6.00
RL,8500,29.531,1.157,6,6.00
RL,8501,29.534,1.157,6,6.00
RL,8502,29.537,1.158,6,6.00
RL,8503,29.540,1.158,6,6.00
RL,8504,29.543,1.158,6,6.00
RL,8505,29.546,1.158,6,6.00
RL,8506,29.549,1.158,6,6.00
RL,8507,29.553,1.158,6,6.00
RL,8508,29.556,1.159,6,6.00
RL,8509,29.559,1.159,6,6.00
RL,8510,29.562,1.159,6,6.00
RL,8511,29.566,1.159,6,6.00
RL,8512,29.569,1.159,6,6.00
RL,8513,29.572,1.159,6,6.00
RL,8514,29.576,1.159,6,6.00
RL,8515,29.579,1.160,6,6.00
RL,8516,29.583,1.160,6,6.00
RL,8517,29.586,1.160,6,6.00
RL,8518,29.590,1.160,6,6.00
RL,8519,29.593,1.160,6,6.00
RL,8520,29.597,1.160,6,6.00
RL,8521,29.600,1.160,6,6.00
RL,8522,29.604,1.160,6,6.00
RL,8523,29.607,1.161,6,6.00
RL,8524,29.611,1.161,6,6.00
RL,8525,29.615,1.161,6,6.00
RL,8526,29.618,1.161,6,6.00
RL,8527,29.622,1.161,6,6.00
RL,8528,29.626,1.161,6,6.00
RL,8529,29.629,1.161,6,6.00
RL,8530,29.633,1.161,6,6.00
RL,8531,29.637,1.161,6,6.00
RL,8532,29.641,1.161,6,6.00
RL,8533,29.645,1.161,6,6.00
RL,8534,29.649,1.161,6,6.00
RL,8535,29.652,1.161,6,6.00
RL,8536,29.656,1.162,6,6.00
RL,8537,29.660,1.162,6,6.00
RL,8538,29.664,1.162,6,6.00
RL,8539,29.668,1.162,6,6.00
RL,8540,29.672,1.162,6,6.00
RL,8541,29.676,1.162,6,6.00
RL,8542,29.680,1.162,6,6.00
RL,8543,29.685,1.162,6,6.00
RL,8544,29.689,1.162,6,6.00
RL,8545,29.693,1.162,6,6.00
RL,8546,29.697,1.162,6,6.00
RL,8547,29.701,1.162,6,6.00
RL,8548,29.705,1.162,6,6.00
RL,8549,29.710,1.162,6,6.00
RL,8550,29.714,1.162,6,6.00
RL,8551,29.718,1.162,6,6.00
RL,8552,29.723,1.162,6,6.00
RL,8553,29.727,1.162,6,6.00
RL,8554,29.731,1.162,6,6.00
RL,8555,29.736,1.162,6,6.00
RL,8556,29.740,1.162,6,6.00
RL,8557,29.745,1.162,6,6.00
RL,8558,29.749,1.162,6,6.00
RL,8559,29.754,1.162,6,6.00
RL,8560,29.758,1.162,6,6.00
RL,8561,29.763,1.162,6,6.00
RL,8562,29.767,1.162,6,6.00
RL,8563,29.772,1.162,6,6.00
RL,8564,29.776,1.162,6,6.00
RL,8565,29.781,1.162,6,6.00
RL,8566,29.786,1.162,6,6.00
RL,8567,29.791,1.162,6,6.00
RL,8568,29.795,1.162,6,6.00
RL,8569,29.800,1.162,6,6.00
RL,8570,29.805,1.162,6,6.00
RL,8571,29.810,1.161,6,6.00
RL,8572,29.815,1.161,6,6.00
RL,8573,29.819,1.161,6,6.00
RL,8574,29.824,1.161,6,6.00
RL,8575,29.829,1.161,6,6.00
RL,8576,29.834,1.161,6,6.00
RL,8577,29.839,1.161,6,6.00
RL,8578,29.844,1.161,6,6.00
RL,8579,29.849,1.161,6,6.00
RL,8580,29.854,1.161,6,6.00
RL,8581,29.859,1.161,6,6.00
RL,8582,29.865,1.161,6,6.00
RL,8583,29.870,1.160,6,6.00
RL,8584,29.875,1.160,6,6.00
RL,8585,29.880,1.160,6,6.00
RL,8586,29.885,1.160,6,6.00
RL,8587,29.891,1.160,6,6.00
RL,8588,29.896,1.160,6,6.00
RL,8589,29.901,1.160,6,6.00
RL,8590,29.907,1.160,6,6.00
RL,8591,29.912,1.160,6,6.00
RL,8592,29.917,1.159,6,6.00
RL,8593,29.923,1.159,6,6.00
RL,8594,29.928,1.159,6,6.00
RL,8595,29.934,1.159,6,6.00
RL,8596,29.939,1.159,6,6.00
RL,8597,29.945,1.159,6,6.00
RL,8598,29.950,1.159,6,6.00
RL,8599,29.956,1.158,6,6.00
RL,8600,29.961,1.158,6,6.00
RL,8601,29.967,1.158,6,6.00
RL,8602,29.973,1.158,6,6.00
RL,8603,29.979,1.158,6,6.00
RL,8604,29.984,1.158,6,6.00
RL,8605,29.990,1.158,6,6.00
RL,8606,29.996,1.157,6,6.00
RL,8607,30.002,1.157,6,6.00
RL,8608,30.008,1.157,6,6.00
RL,8609,30.013,1.157,6,6.00
RL,8610,30.019,1.157,6,6.00
RL,8611,30.025,1.156,6,6.00
RL,8612,30.031,1.156,6,6.00
RL,8613,30.037,1.156,6,6.00
RL,8614,30.043,1.156,6,6.00
RL,8615,30.049,1.156,6,6.00
